Site,date,mean_daily
SWQM-16397,2020-09-28,1.5431744859406025
SWQM-16397,2020-09-29,1.5162078551258793
SWQM-16397,2020-09-30,1.4920621864996653
SWQM-16397,2020-10-01,1.4673826019954113
SWQM-16397,2020-10-02,1.4513074905558583
SWQM-16397,2020-10-03,1.43013288437523
SWQM-16397,2020-10-04,1.4095580719784835
SWQM-16397,2020-10-05,1.3938578943138666
SWQM-16397,2020-10-06,1.377317888234647
SWQM-16397,2020-10-07,1.3645595006080729
SWQM-16397,2020-10-08,1.3428276845501221
SWQM-16397,2020-10-09,1.348142668806956
SWQM-16397,2020-10-10,1.3411930698216405
SWQM-16397,2020-10-11,1.3207678995325747
SWQM-16397,2020-10-12,1.2919618293245587
SWQM-16397,2020-10-13,1.2599674802711107
SWQM-16397,2020-10-14,1.2262568443833495
SWQM-16397,2020-10-15,1.2010266730201453
SWQM-16397,2020-10-16,1.1722379846850601
SWQM-16397,2020-10-17,1.1512137717738735
SWQM-16397,2020-10-18,1.1415752943980026
SWQM-16397,2020-10-19,1.1465074084746945
SWQM-16397,2020-10-20,1.1584149787049784
SWQM-16397,2020-10-21,1.1577070271467382
SWQM-16397,2020-10-22,1.1567402782201108
SWQM-16397,2020-10-23,1.1592635480552722
SWQM-16397,2020-10-24,1.1604415958887258
SWQM-16397,2020-10-25,1.1578005585009654
SWQM-16397,2020-10-26,1.1583253893418022
SWQM-16397,2020-10-27,1.1616988493474818
SWQM-16397,2020-10-28,1.1624078192977632
SWQM-16397,2020-10-29,1.1626865885309086
SWQM-16397,2020-10-30,1.1601119275659617
SWQM-16397,2020-10-31,1.1597166946074362
SWQM-16397,2020-11-01,1.1598940025811817
SWQM-16397,2020-11-02,1.1594055417437659
SWQM-16397,2020-11-03,1.1596810054860254
SWQM-16397,2020-11-04,1.1587941187593365
SWQM-16397,2020-11-05,1.159241142310047
SWQM-16397,2020-11-06,1.158788925888904
SWQM-16397,2020-11-07,1.1589634148858106
SWQM-16397,2020-11-08,1.1606747467051617
SWQM-16397,2020-11-09,1.157592196706971
SWQM-16397,2020-11-10,1.1671862193689788
SWQM-16397,2020-11-11,1.1697112501636249
SWQM-16397,2020-11-12,1.1725442550326355
SWQM-16397,2020-11-13,1.172036506023027
SWQM-16397,2020-11-14,1.1715244278281483
SWQM-16397,2020-11-15,1.1722740788377155
SWQM-16397,2020-11-16,1.1750593450842703
SWQM-16397,2020-11-17,1.1757436459281378
SWQM-16397,2020-11-18,1.1726831432937175
SWQM-16397,2020-11-19,1.173743276239527
SWQM-16397,2020-11-20,1.1730893050167208
SWQM-16397,2020-11-21,1.1726845217066568
SWQM-16397,2020-11-22,1.6121980355541456
SWQM-16397,2020-11-23,2.05495023529136
SWQM-16397,2020-11-24,2.0709127611150637
SWQM-16397,2020-11-25,1.9202028961013646
SWQM-16397,2020-11-26,1.856811222484999
SWQM-16397,2020-11-27,1.8922316478809809
SWQM-16397,2020-11-28,1.8271080554502441
SWQM-16397,2020-11-29,1.783938647348966
SWQM-16397,2020-11-30,1.7323011192154956
SWQM-16397,2020-12-01,1.6817738724487654
SWQM-16397,2020-12-02,1.6586397780811033
SWQM-16397,2020-12-03,1.6559640805437446
SWQM-16397,2020-12-04,1.6331908883497595
SWQM-16397,2020-12-05,1.607268258179191
SWQM-16397,2020-12-06,1.5884152552724875
SWQM-16397,2020-12-07,1.5688724935490443
SWQM-16397,2020-12-08,1.5492312242818742
SWQM-16397,2020-12-09,1.5332293127932053
SWQM-16397,2020-12-10,1.5127328064699328
SWQM-16397,2020-12-11,1.505011554900555
SWQM-16397,2020-12-12,1.5165735367634359
SWQM-16397,2020-12-13,1.5119864821458595
SWQM-16397,2020-12-14,1.5035705193969233
SWQM-16397,2020-12-15,1.4803375540446826
SWQM-16397,2020-12-16,1.4759785210740763
SWQM-16397,2020-12-17,1.4609643251887505
SWQM-16397,2020-12-18,1.436917457637853
SWQM-16397,2020-12-19,4.338108840622262
SWQM-16397,2020-12-20,3.185736544391189
SWQM-16397,2020-12-21,2.1917092100916373
SWQM-16397,2020-12-22,1.9045435929399397
SWQM-16397,2020-12-23,1.758545753222341
SWQM-16397,2020-12-24,1.7069128064887906
SWQM-16397,2020-12-25,1.6450491293985896
SWQM-16397,2020-12-26,1.6045788698084962
SWQM-16397,2020-12-27,1.580462737541522
SWQM-16397,2020-12-28,1.568254845100199
SWQM-16397,2020-12-29,1.5585333360320595
SWQM-16397,2020-12-30,1.5674116324772593
SWQM-16397,2020-12-31,9.411451863031937
SWQM-16397,2021-01-01,6.943938852980946
SWQM-16397,2021-01-02,2.515772511087732
SWQM-16397,2021-01-03,2.087229740136408
SWQM-16397,2021-01-04,1.8743336905042098
SWQM-16397,2021-01-05,1.75495540166284
SWQM-16397,2021-01-06,7.254230346714767
SWQM-16397,2021-01-07,12.55943090634363
SWQM-16397,2021-01-08,2.3067715719223476
SWQM-16397,2021-01-09,1.909225598314101
SWQM-16397,2021-01-10,3.26810491580634
SWQM-16397,2021-01-11,8.95395354601364
SWQM-16397,2021-01-12,6.242186915345643
SWQM-16397,2021-01-13,3.261985193463215
SWQM-16397,2021-01-14,1.9836085296935309
SWQM-16397,2021-01-15,1.3451794326359336
SWQM-16397,2021-01-16,1.2899451690512453
SWQM-16397,2021-01-17,1.2658707368000162
SWQM-16397,2021-01-18,1.2508898084178401
SWQM-16397,2021-01-19,1.282517180944339
SWQM-16397,2021-01-20,1.03
SWQM-16397,2021-01-21,1.03
SWQM-16397,2021-01-22,1.03
SWQM-16397,2021-01-23,1.03
SWQM-16397,2021-01-24,1.03
SWQM-16397,2021-01-25,1.0564174176286905
SWQM-16397,2021-01-26,1.4180562592277408
SWQM-16397,2021-01-27,1.8881700112250541
SWQM-16397,2021-01-28,1.6443160923294151
SWQM-16397,2021-01-29,1.537495804825849
SWQM-16397,2021-01-30,1.4410180511943396
SWQM-16397,2021-01-31,1.9962634638909658
SWQM-16397,2021-02-01,1.8995501073333572
SWQM-16397,2021-02-02,2.0714670903119434
SWQM-16397,2021-02-03,1.6937868932857139
SWQM-16397,2021-02-04,1.2587163044449314
SWQM-16397,2021-02-05,1.03
SWQM-16397,2021-02-06,1.03
SWQM-16397,2021-02-07,1.03
SWQM-16397,2021-02-08,1.03
SWQM-16397,2021-02-09,1.03
SWQM-16397,2021-02-10,1.03
SWQM-16397,2021-02-11,1.03
SWQM-16397,2021-02-12,1.03
SWQM-16397,2021-02-13,1.03
SWQM-16397,2021-02-14,1.03
SWQM-16397,2021-02-15,1.03
SWQM-16397,2021-02-16,1.03
SWQM-16397,2021-02-17,2.3463050157957355
SWQM-16397,2021-02-18,3.9585987051971023
SWQM-16397,2021-02-19,3.309900969623775
SWQM-16397,2021-02-20,3.343181007645204
SWQM-16397,2021-02-21,2.6135678750246782
SWQM-16397,2021-02-22,1.3824079059311114
SWQM-16397,2021-02-23,1.03
SWQM-16397,2021-02-24,1.03
SWQM-16397,2021-02-25,1.03
SWQM-16397,2021-02-26,1.03
SWQM-16397,2021-02-27,1.03
SWQM-16397,2021-02-28,1.03
SWQM-16397,2021-03-01,1.03
SWQM-16397,2021-03-02,1.084078878761526
SWQM-16397,2021-03-03,1.03
SWQM-16397,2021-03-04,1.03
SWQM-16397,2021-03-05,1.03
SWQM-16397,2021-03-06,1.03
SWQM-16397,2021-03-07,1.03
SWQM-16397,2021-03-08,1.03
SWQM-16397,2021-03-09,1.03
SWQM-16397,2021-03-10,1.03
SWQM-16397,2021-03-11,1.03
SWQM-16397,2021-03-12,1.03
SWQM-16397,2021-03-13,1.03
SWQM-16397,2021-03-14,1.03
SWQM-16397,2021-03-15,1.03
SWQM-16397,2021-03-16,1.03
SWQM-16397,2021-03-17,1.03
SWQM-16397,2021-03-18,1.03
SWQM-16397,2021-03-19,1.03
SWQM-16397,2021-03-20,1.03
SWQM-16397,2021-03-21,1.03
SWQM-16397,2021-03-22,1.03
SWQM-16397,2021-03-23,2.9461423622605745
SWQM-16397,2021-03-24,2.291756960009461
SWQM-16397,2021-03-25,1.03
SWQM-16397,2021-03-26,1.03
SWQM-16397,2021-03-27,1.03
SWQM-16397,2021-03-28,1.03
SWQM-16397,2021-03-29,1.03
SWQM-16397,2021-03-30,1.03
SWQM-16397,2021-03-31,1.03
SWQM-16882,2020-03-03,0.05100615046539516
SWQM-16882,2020-03-04,12.513304091478336
SWQM-16882,2020-03-05,4.908519845500238
SWQM-16882,2020-03-06,0.05959659603345043
SWQM-16882,2020-03-07,0.05412312122720624
SWQM-16882,2020-03-08,0.051231407899683265
SWQM-16882,2020-03-09,0.05692307573236556
SWQM-16882,2020-03-10,0.06766639514606236
SWQM-16882,2020-03-11,0.0583773308309168
SWQM-16882,2020-03-12,0.0547222760406158
SWQM-16882,2020-03-13,0.052768546755220344
SWQM-16882,2020-03-14,0.05107439646390213
SWQM-16882,2020-03-15,0.0513485297288199
SWQM-16882,2020-03-16,0.05191499443148323
SWQM-16882,2020-03-17,0.05282295735251547
SWQM-16882,2020-03-18,0.052166918407176674
SWQM-16882,2020-03-19,0.05033927477683405
SWQM-16882,2020-03-20,12.490062347186567
SWQM-16882,2020-03-21,19.75380658535932
SWQM-16882,2020-03-22,58.09484154296196
SWQM-16882,2020-03-23,8.304832029003805
SWQM-16882,2020-03-24,0.9454494336810311
SWQM-16882,2020-03-25,0.06099419750538228
SWQM-16882,2020-03-26,0.0561095467177299
SWQM-16882,2020-03-27,0.05346955014632565
SWQM-16882,2020-03-28,0.054714853537562155
SWQM-16882,2020-03-29,0.05225931571721557
SWQM-16882,2020-03-30,0.048801125073549785
SWQM-16882,2020-03-31,0.05147288395969022
SWQM-16882,2020-04-01,0.049843135303546046
SWQM-16882,2020-04-02,0.04939417278116405
SWQM-16882,2020-04-03,6.170157753852807
SWQM-16882,2020-04-04,36.927772171393336
SWQM-16882,2020-04-05,10.784036058602299
SWQM-16882,2020-04-06,0.06309978630266659
SWQM-16882,2020-04-07,0.050683727070725534
SWQM-16882,2020-04-08,0.04875702613982073
SWQM-16882,2020-04-09,13.360873092960619
SWQM-16882,2020-04-10,26.135853792335997
SWQM-16882,2020-04-11,0.23591070030070352
SWQM-16882,2020-04-12,0.05015740321671989
SWQM-16882,2020-04-13,0.05054023132711287
SWQM-16882,2020-04-14,0.048027744876015556
SWQM-16882,2020-04-15,0.0469475345641438
SWQM-16882,2020-04-16,0.04621133152730542
SWQM-16882,2020-04-17,0.04536798906958714
SWQM-16882,2020-04-18,0.043256873887416884
SWQM-16882,2020-04-19,0.043455880465212815
SWQM-16882,2020-04-20,0.04454243918902064
SWQM-16882,2020-04-21,0.0433981179649091
SWQM-16882,2020-04-22,6.8689334804758895
SWQM-16882,2020-04-23,9.863836277736116
SWQM-16882,2020-04-24,0.04695743337442829
SWQM-16882,2020-04-25,0.042461406693285166
SWQM-16882,2020-04-26,0.04154971793442636
SWQM-16882,2020-04-27,0.04139549812911502
SWQM-16882,2020-04-28,0.04106823836889277
SWQM-16882,2020-04-29,10.51047739736603
SWQM-16882,2020-04-30,0.047383224520874144
SWQM-16882,2020-05-01,0.040791579652178125
SWQM-16882,2020-05-02,0.03943192728621623
SWQM-16882,2020-05-03,0.03973209753427268
SWQM-16882,2020-05-04,0.03922219973544273
SWQM-16882,2020-05-05,0.03992004550573377
SWQM-16882,2020-05-06,0.0386724630738133
SWQM-16882,2020-05-07,0.03860842966261429
SWQM-16882,2020-05-08,0.03839526866433451
SWQM-16882,2020-05-09,0.037883985345301845
SWQM-16882,2020-05-10,0.03815077983135566
SWQM-16882,2020-05-11,0.037741691682702964
SWQM-16882,2020-05-12,16.621035402732655
SWQM-16882,2020-05-13,14.781560134845718
SWQM-16882,2020-05-14,0.047835943379691895
SWQM-16882,2020-05-15,0.042306539504123726
SWQM-16882,2020-05-16,22.6869236175502
SWQM-16882,2020-05-17,1.9238056959736174
SWQM-16882,2020-05-18,0.0454854464952475
SWQM-16882,2020-05-19,0.042585451982552154
SWQM-16882,2020-05-20,0.04218054476248613
SWQM-16882,2020-05-21,0.04111726679216185
SWQM-16882,2020-05-22,0.041484488981345644
SWQM-16882,2020-05-23,0.04006025610421468
SWQM-16882,2020-05-24,0.039800219607411105
SWQM-16882,2020-05-25,0.041369778572338325
SWQM-16882,2020-05-26,0.04064252851090637
SWQM-16882,2020-05-27,22.153132832042022
SWQM-16882,2020-05-28,101.38277366308013
SWQM-16882,2020-05-29,1.9315349695564363
SWQM-16882,2020-05-30,0.047259347541835646
SWQM-16882,2020-05-31,0.043789377142258216
SWQM-16882,2020-06-01,0.044290016237867186
SWQM-16882,2020-06-02,0.04380661460498583
SWQM-16882,2020-06-03,0.04295309460317792
SWQM-16882,2020-06-04,0.04329242608865103
SWQM-16882,2020-06-05,0.04384607231863754
SWQM-16882,2020-06-06,0.04150228941885789
SWQM-16882,2020-06-07,0.041816146752901996
SWQM-16882,2020-06-08,0.04142514797076684
SWQM-16882,2020-06-09,0.040882883969273906
SWQM-16882,2020-06-10,0.04004114782736484
SWQM-16882,2020-06-11,0.04031348601179953
SWQM-16882,2020-06-12,0.03984757244440579
SWQM-16882,2020-06-13,0.0390595804450081
SWQM-16882,2020-06-14,0.03869190137146133
SWQM-16882,2020-06-15,0.03899560774344255
SWQM-16882,2020-06-16,0.03916201791026225
SWQM-16882,2020-06-17,0.03890102187279659
SWQM-16882,2020-06-18,0.03895899218672348
SWQM-16882,2020-06-19,0.03981473702237719
SWQM-16882,2020-06-20,7.8980878687017055
SWQM-16882,2020-06-21,1.751478040766925
SWQM-16882,2020-06-22,0.061125264160049805
SWQM-16882,2020-06-23,1.3143721705857274
SWQM-16882,2020-06-24,39.603378640308165
SWQM-16882,2020-06-25,1.4976629853099044
SWQM-16882,2020-06-26,1.7409828363523911
SWQM-16882,2020-06-27,0.042690533487107545
SWQM-16882,2020-06-28,0.04196359252953887
SWQM-16882,2020-06-29,0.04063692899576802
SWQM-16882,2020-06-30,0.03997456912049695
SWQM-16882,2020-07-01,0.03986534413009615
SWQM-16882,2020-07-02,0.03995277524982889
SWQM-16882,2020-07-03,0.03941855083133491
SWQM-16882,2020-07-04,0.03822396959798346
SWQM-16882,2020-07-05,0.0387045345031019
SWQM-16882,2020-07-06,0.03923697795163186
SWQM-16882,2020-07-07,0.03967682664661194
SWQM-16882,2020-07-08,0.04011826863678034
SWQM-16882,2020-07-09,0.03944729420824005
SWQM-16882,2020-07-10,0.0392621702793035
SWQM-16882,2020-07-11,0.039604815233777964
SWQM-16882,2020-07-12,0.03989271821731381
SWQM-16882,2020-07-13,0.0399984032894852
SWQM-16882,2020-07-14,0.03902916811998637
SWQM-16882,2020-07-15,0.04034641658353518
SWQM-16882,2020-07-16,0.0397816702478941
SWQM-16882,2020-07-17,0.03919179434967475
SWQM-16882,2020-07-18,0.03876209116037621
SWQM-16882,2020-07-19,0.038816205712087555
SWQM-16882,2020-07-20,0.03918637845920703
SWQM-16882,2020-07-21,0.03945618761922488
SWQM-16882,2020-07-22,0.039520542688373045
SWQM-16882,2020-07-23,0.03937678580217223
SWQM-16882,2020-07-24,0.03932198611895395
SWQM-16882,2020-07-25,0.039594878405812925
SWQM-16882,2020-07-26,0.043431238538371456
SWQM-16882,2020-07-27,0.040009952650574984
SWQM-16882,2020-07-28,0.04027883458616846
SWQM-16882,2020-07-29,0.039576968700197994
SWQM-16882,2020-07-30,0.04145113649996343
SWQM-16882,2020-07-31,0.05039267543790667
SWQM-16882,2020-08-01,3.8984385534143557
SWQM-16882,2020-08-02,0.045356870160239836
SWQM-16882,2020-08-03,0.044612213652040114
SWQM-16882,2020-08-04,0.04442509313557961
SWQM-16882,2020-08-05,0.04302369593499601
SWQM-16882,2020-08-06,0.04229295501993844
SWQM-16882,2020-08-07,0.04288029265987369
SWQM-16882,2020-08-08,0.043187239023195385
SWQM-16882,2020-08-09,0.042511732694208305
SWQM-16882,2020-08-10,0.04302611008628976
SWQM-16882,2020-08-11,0.043893573433922764
SWQM-16882,2020-08-12,0.04349697146497702
SWQM-16882,2020-08-13,0.043904775782836636
SWQM-16882,2020-08-14,0.0443238108194218
SWQM-16882,2020-08-15,0.04308794309921898
SWQM-16882,2020-08-16,0.04285386316998796
SWQM-16882,2020-08-17,0.04308194411654079
SWQM-16882,2020-08-18,0.04414689174943909
SWQM-16882,2020-08-19,0.04319305719564394
SWQM-16882,2020-08-20,0.042679538654596574
SWQM-16882,2020-08-21,0.04258318417296339
SWQM-16882,2020-08-22,0.04278566395174091
SWQM-16882,2020-08-23,0.04167660751659668
SWQM-16882,2020-08-24,0.04179023410697351
SWQM-16882,2020-08-25,0.04218968594553967
SWQM-16882,2020-08-26,0.043109358249819735
SWQM-16882,2020-08-27,0.04291148079995356
SWQM-16882,2020-08-28,0.04307860992194189
SWQM-16882,2020-08-29,0.04268609087181973
SWQM-16882,2020-08-30,0.043637935767109684
SWQM-16882,2020-08-31,0.04385260405227353
SWQM-16882,2020-09-01,0.043411167752631284
SWQM-16882,2020-09-02,0.042491053736803445
SWQM-16882,2020-09-03,5.273209339533498
SWQM-16882,2020-09-04,20.575746807575715
SWQM-16882,2020-09-05,16.315969719765032
SWQM-16882,2020-09-06,6.857635657557194
SWQM-16882,2020-09-07,0.049257319317077435
SWQM-16882,2020-09-08,0.046613315944351655
SWQM-16882,2020-09-09,4.463101123963116
SWQM-16882,2020-09-10,23.952523846557305
SWQM-16882,2020-09-11,0.05243928922095824
SWQM-16882,2020-09-12,0.046240482910459874
SWQM-16882,2020-09-13,0.0452170235422022
SWQM-16882,2020-09-14,0.044258255894679355
SWQM-16882,2020-09-15,0.04483561819056582
SWQM-16882,2020-09-16,0.043481815328358306
SWQM-16882,2020-09-17,0.042988488901288854
SWQM-16882,2020-09-18,0.044268903330286186
SWQM-16882,2020-09-19,0.04359795670924515
SWQM-16882,2020-09-20,0.04355093506148699
SWQM-16882,2020-09-21,0.044233844480103486
SWQM-16882,2020-09-22,11.41702348872682
SWQM-16882,2020-09-23,17.7657959268301
SWQM-16882,2020-09-24,0.048944106711692616
SWQM-16882,2020-09-25,0.04460408100731174
SWQM-16882,2020-09-26,0.042973578248565784
SWQM-16882,2020-09-27,0.04242798940789509
SWQM-16882,2020-09-28,0.04229439184022276
SWQM-16882,2020-09-29,0.04401131969272385
SWQM-16882,2020-09-30,0.04351183845538244
SWQM-16882,2020-10-01,0.042466699726707746
SWQM-16882,2020-10-02,0.042954802661198214
SWQM-16882,2020-10-03,0.04245455785628509
SWQM-16882,2020-10-04,0.04243213549859465
SWQM-16882,2020-10-05,0.042896071435619465
SWQM-16882,2020-10-06,0.04236012876671635
SWQM-16882,2020-10-07,0.04264694947760263
SWQM-16882,2020-10-08,0.041372061049317566
SWQM-16882,2020-10-09,0.04344430237112885
SWQM-16882,2020-10-10,0.042805785378105886
SWQM-16882,2020-10-11,0.041249568246514365
SWQM-16882,2020-10-12,0.041706953655871015
SWQM-16882,2020-10-13,0.04355210342236858
SWQM-16882,2020-10-14,0.04156883007175053
SWQM-16882,2020-10-15,0.0418904418265692
SWQM-16882,2020-10-16,0.04294993277332082
SWQM-16882,2020-10-17,0.0413525103331234
SWQM-16882,2020-10-18,0.04171174116840108
SWQM-16882,2020-10-19,0.04266566839863502
SWQM-16882,2020-10-20,0.04169958832013835
SWQM-16882,2020-10-21,0.04152748480260091
SWQM-16882,2020-10-22,0.04150008581916674
SWQM-16882,2020-10-23,6.533586113360872
SWQM-16882,2020-10-24,9.393866446868062
SWQM-16882,2020-10-25,2.2521544294868856
SWQM-16882,2020-10-26,1.7152937036763134
SWQM-16882,2020-10-27,1.9204970425214405
SWQM-16882,2020-10-28,2.8721868180648427
SWQM-16882,2020-10-29,4.492643548920161
SWQM-16882,2020-10-30,2.953278092699526
SWQM-16882,2020-10-31,2.6028074407175814
SWQM-16882,2020-11-01,2.1377261071507787
SWQM-16882,2020-11-02,2.6829234005781477
SWQM-16882,2020-11-03,2.300718807311172
SWQM-16882,2020-11-04,2.072812450172201
SWQM-16882,2020-11-05,1.574893894220901
SWQM-16882,2020-11-06,2.0597927601238992
SWQM-16882,2020-11-07,2.195379419928465
SWQM-16882,2020-11-08,1.7249315783261814
SWQM-16882,2020-11-09,1.2786797735559368
SWQM-16882,2020-11-10,1.3895211506953096
SWQM-16882,2020-11-11,0.3201972469759339
SWQM-16882,2020-11-12,0.25712910634733627
SWQM-16882,2020-11-13,0.19163323770736945
SWQM-16882,2020-11-14,0.15562627615688665
SWQM-16882,2020-11-15,0.49843518997842073
SWQM-16882,2020-11-16,1.1948324210696881
SWQM-16882,2020-11-17,1.2891448839858592
SWQM-16882,2020-11-18,0.8838218157079936
SWQM-16882,2020-11-19,0.5305881501821279
SWQM-16882,2020-11-20,0.16473306664498524
SWQM-16882,2020-11-21,0.1644000404652704
SWQM-16882,2020-11-22,0.16695908567103604
SWQM-16882,2020-11-23,0.36430481151978256
SWQM-16882,2020-11-24,0.15384706461641112
SWQM-16882,2020-11-25,0.6398832919256761
SWQM-16882,2020-11-26,1.1216158933210232
SWQM-16882,2020-11-27,0.36748174928302113
SWQM-16882,2020-11-28,0.49923850793940144
SWQM-16882,2020-11-29,3.0233731635361942
SWQM-16882,2020-11-30,2.2796705949671687
SWQM-16882,2020-12-01,1.288271944809797
SWQM-16882,2020-12-02,0.24255369346737485
SWQM-16882,2020-12-03,1.3321623966682647
SWQM-16882,2020-12-04,0.3999591069554981
SWQM-16882,2020-12-05,0.22724502171714475
SWQM-16882,2020-12-06,0.8549543163074781
SWQM-16882,2020-12-07,1.573521000546179
SWQM-16882,2020-12-08,1.6839314467353979
SWQM-16882,2020-12-09,1.7352015781227965
SWQM-16882,2020-12-10,1.1834798513582112
SWQM-16882,2020-12-11,1.3858719785534033
SWQM-16882,2020-12-12,1.6898011486516171
SWQM-16882,2020-12-13,1.1419557792392594
SWQM-16882,2020-12-14,1.5121397070785185
SWQM-16882,2020-12-15,1.33404025637889
SWQM-16882,2020-12-16,1.3720588686365973
SWQM-16882,2020-12-17,1.3190857422036608
SWQM-16882,2020-12-18,1.2188602315445543
SWQM-16882,2020-12-19,23.091276607461097
SWQM-16882,2020-12-20,3.3253844107006465
SWQM-16882,2020-12-21,1.749745372466515
SWQM-16882,2020-12-22,1.4004503935478596
SWQM-16882,2020-12-23,1.3099974866552384
SWQM-16882,2020-12-24,1.4566371073271371
SWQM-16882,2020-12-25,1.3234154311684645
SWQM-16882,2020-12-26,1.1708935290617632
SWQM-16882,2020-12-27,1.0849539531488535
SWQM-16882,2020-12-28,1.186578571840181
SWQM-16882,2020-12-29,1.1938495692258277
SWQM-16882,2020-12-30,1.2818011912825715
SWQM-16882,2020-12-31,55.526190886165516
SWQM-16882,2021-01-01,5.1804297747366315
SWQM-16882,2021-01-02,1.974764219020444
SWQM-16882,2021-01-03,1.5473923387695383
SWQM-16882,2021-01-04,1.4405012707241995
SWQM-16882,2021-01-05,1.5431332475477215
SWQM-16882,2021-01-06,28.82809733486978
SWQM-16882,2021-01-07,5.965547916673348
SWQM-16882,2021-01-08,2.157099755947888
SWQM-16882,2021-01-09,1.633233710882741
SWQM-16882,2021-01-10,13.826640731288283
SWQM-16882,2021-01-11,19.564545466300302
SWQM-16882,2021-01-12,6.630765966373082
SWQM-16882,2021-01-13,3.3206972381808675
SWQM-16882,2021-01-14,2.2880395655413723
SWQM-16882,2021-01-15,1.8992147786214466
SWQM-16882,2021-01-16,1.6996602731553556
SWQM-16882,2021-01-17,1.5799232241625736
SWQM-16882,2021-01-18,1.509819286434862
SWQM-16882,2021-01-19,1.5822952362775884
SWQM-16882,2021-01-20,1.6090870663526329
SWQM-16882,2021-01-21,1.5095813152539184
SWQM-16882,2021-01-22,1.5600458369880221
SWQM-16882,2021-01-23,1.5617858960121016
SWQM-16882,2021-01-24,1.4858860364260982
SWQM-16882,2021-01-25,1.5636870853737466
SWQM-16882,2021-01-26,1.6470180674037098
SWQM-16882,2021-01-27,1.536926409027466
SWQM-16882,2021-01-28,1.6168175708933874
SWQM-16882,2021-01-29,1.5157869051381583
SWQM-16882,2021-01-30,1.5007000178393328
SWQM-16882,2021-01-31,1.5813552062110912
SWQM-16882,2021-02-01,1.6504893087091181
SWQM-16882,2021-02-02,1.6147106142474443
SWQM-16882,2021-02-03,1.515636561309091
SWQM-16882,2021-02-04,1.4481293904306864
SWQM-16882,2021-02-05,1.718064224160802
SWQM-16882,2021-02-06,1.5723795633659985
SWQM-16882,2021-02-07,1.631921016060967
SWQM-16882,2021-02-08,1.4944308651740525
SWQM-16882,2021-02-09,1.6451015709937975
SWQM-16882,2021-02-10,1.6554973268507922
SWQM-16882,2021-02-11,1.6288408387645101
SWQM-16882,2021-02-12,1.6461580914584442
SWQM-16882,2021-02-13,1.5899168033399063
SWQM-16882,2021-02-14,1.5498601695146994
SWQM-16882,2021-02-15,1.4969622246043706
SWQM-16882,2021-02-16,1.628767275243905
SWQM-16882,2021-02-17,18.074002469021682
SWQM-16882,2021-02-18,7.326144912255732
SWQM-16882,2021-02-19,3.822026667788762
SWQM-16882,2021-02-20,3.2504766320159693
SWQM-16882,2021-02-21,2.124237969826626
SWQM-16882,2021-02-22,1.8730113311872378
SWQM-16882,2021-02-23,1.6558262184681405
SWQM-16882,2021-02-24,1.4881207828583898
SWQM-16882,2021-02-25,1.6237732756711623
SWQM-16882,2021-02-26,1.5870669968490672
SWQM-16882,2021-02-27,1.520312570038609
SWQM-16882,2021-02-28,1.540105893946856
SWQM-16882,2021-03-01,2.300777816700735
SWQM-16882,2021-03-02,2.8997374820331667
SWQM-16882,2021-03-03,1.9524496173052235
SWQM-16882,2021-03-04,1.6273390718135565
SWQM-16882,2021-03-05,1.5794759418366477
SWQM-16882,2021-03-06,1.5237263961663368
SWQM-16882,2021-03-07,1.479059441280519
SWQM-16882,2021-03-08,1.432836688906107
SWQM-16882,2021-03-09,1.3341891114799143
SWQM-16882,2021-03-10,1.3108714641257562
SWQM-16882,2021-03-11,1.2232261942259675
SWQM-16882,2021-03-12,1.2299021885000645
SWQM-16882,2021-03-13,1.2768385341470543
SWQM-16882,2021-03-14,1.451969187681472
SWQM-16882,2021-03-15,1.3141505905069273
SWQM-16882,2021-03-16,1.2343792501842892
SWQM-16882,2021-03-17,1.404991211769962
SWQM-16882,2021-03-18,1.6147462289813475
SWQM-16882,2021-03-19,1.522001870249468
SWQM-16882,2021-03-20,1.476097934205813
SWQM-16882,2021-03-21,1.352575011122233
SWQM-16882,2021-03-22,1.2504084170033105
SWQM-16882,2021-03-23,13.539530095051667
SWQM-16882,2021-03-24,2.0987865810179582
SWQM-16882,2021-03-25,1.7227515657622268
SWQM-16882,2021-03-26,1.568481794856574
SWQM-16882,2021-03-27,1.3701395292610876
SWQM-16882,2021-03-28,1.381306265030579
SWQM-16882,2021-03-29,1.4674327513570478
SWQM-16882,2021-03-30,1.3346934074177719
SWQM-16882,2021-03-31,1.490995691319322
